logkpl,Compound,SMILES,Texpi,ALogp2,nAcid,nAromBond,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBase,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,SC-4,FMF,nHBAcc,nHBDon,HybRatio,JPLogP,Kier2,Kier3,khs.sLi,khs.ssBe,khs.ssBH,khs.sssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.dssC,khs.aasC,khs.aaaC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,nAtomLC,nAtomP,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLogP,topoShape,nRotB,LipinskiFailures,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VAdjMat,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,XLogP,Zagreb
-1.08,4-phenylbutanol,C1=CC=C(C=C1)CCCCO,310,6.047172810000004,0,6,-0.0335880632384434,-0.0060628152094915,0.0022755981705622,-0.0102279092609208,11.774469035540946,11.694132425134809,15.99794702428509,-0.4231402023929042,0.2549403076857657,3.985908886657316,8.682736510557845,0,0,0,5,1,1,3,0.0,0.24,1,1,0.4,2.736221546046824,5.625,3.78698224852071,0,0,0,0,0,0,4,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0.0,0.0,0.0,0.0,13.415716594466002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.0,4,0,1,1,1,0,0,0,1,0,0,0,20.23,4.459431618637298,1.973320507688413,2.4189937477386665,2.4189937477386665,0.0,182.0,2.2960000000000003,46.0
-2.12,2-Phenylethanol,C1=CC=C(C=C1)CCO,298,2.392280890000001,0,6,-0.0306464557667956,-0.0179041416383606,0.0026761088722318,0.0017394758996181,9.774469035540946,11.694241149571717,15.997946467869756,-0.4225592316142805,0.257213707899221,4.106607387235703,8.300355156822535,0,0,0,5,1,1,1,0.0,0.3157894736842105,1,1,0.25,1.83773010750316,3.92,2.3801652892561984,0,0,0,0,0,0,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,0.0,0.0,0.0,0.0,9.563073857754226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.0,2,0,1,1,1,0,0,0,1,0,0,0,20.23,4.169925001442312,1.96673172574948,2.433334303835384,2.433334303835384,0.0,94.0,1.369,38.0
-1.26,2-phenylethanol,C1=CC=C(C=C1)CCO,298,2.392280890000001,0,6,-0.0306464557667956,-0.0179041416383606,0.0026761088722318,0.0017394758996181,9.774469035540946,11.694241149571717,15.997946467869756,-0.4225592316142805,0.257213707899221,4.106607387235703,8.300355156822535,0,0,0,5,1,1,1,0.0,0.3157894736842105,1,1,0.25,1.83773010750316,3.92,2.3801652892561984,0,0,0,0,0,0,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,0.0,0.0,0.0,0.0,9.563073857754226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.0,2,0,1,1,1,0,0,0,1,0,0,0,20.23,4.169925001442312,1.96673172574948,2.433334303835384,2.433334303835384,0.0,94.0,1.369,38.0
-2.22,Benzyl alcohol,C1=CC=C(C=C1)CO,298,1.5018502500000013,0,6,-0.0428068911263754,-0.0030644990428253,0.0006276839894087,0.00010308534763,8.774469035540946,11.694970487600894,15.997946266811,-0.4182841105257465,0.2662641518695393,4.267447474801291,7.799749280341186,0,0,0,5,1,1,0,0.0,0.375,1,1,0.1428571428571428,1.3884843882313278,3.111111111111111,1.8,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0.0,0.0,0.0,0.0,7.732315986074721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.6666666666666666,1,0,1,1,1,0,0,0,1,0,0,0,20.23,4.0,1.9615831826636247,2.4524550452976723,2.4524550452976723,0.0,64.0,1.211,34.0
-1.71,Phenol,C1=CC=C(C=C1)O,310,2.4417187600000005,0,6,-0.0175801932463392,-0.0091884763843245,-0.0006992725809277,-2.806317944327097e-05,7.774469035540946,11.700534666843952,15.99795542169078,-0.4001528241808171,0.2946685583052505,4.588442796159653,6.85901792367555,0,0,0,6,0,0,0,0.0,0.4615384615384615,1,1,0.0,1.4238028138905274,2.34375,1.5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,6.083643418932058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.3333333333333333,0,0,1,1,1,0,0,0,1,0,0,0,20.23,3.807354922057604,1.9538321886337693,2.4906965282222497,2.4906965282222497,0.0,42.0,1.616,30.0
-3.83,Phenol,C1=CC=C(C=C1)O,310,2.4417187600000005,0,6,-0.0175801932463392,-0.0091884763843245,-0.0006992725809277,-2.806317944327097e-05,7.774469035540946,11.700534666843952,15.99795542169078,-0.4001528241808171,0.2946685583052505,4.588442796159653,6.85901792367555,0,0,0,6,0,0,0,0.0,0.4615384615384615,1,1,0.0,1.4238028138905274,2.34375,1.5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,6.083643418932058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.3333333333333333,0,0,1,1,1,0,0,0,1,0,0,0,20.23,3.807354922057604,1.9538321886337693,2.4906965282222497,2.4906965282222497,0.0,42.0,1.616,30.0
-2.09,Phenol,C1=CC=C(C=C1)O,310,2.4417187600000005,0,6,-0.0175801932463392,-0.0091884763843245,-0.0006992725809277,-2.806317944327097e-05,7.774469035540946,11.700534666843952,15.99795542169078,-0.4001528241808171,0.2946685583052505,4.588442796159653,6.85901792367555,0,0,0,6,0,0,0,0.0,0.4615384615384615,1,1,0.0,1.4238028138905274,2.34375,1.5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,6.083643418932058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.3333333333333333,0,0,1,1,1,0,0,0,1,0,0,0,20.23,3.807354922057604,1.9538321886337693,2.4906965282222497,2.4906965282222497,0.0,42.0,1.616,30.0
-2.03,phenol,C1=CC=C(C=C1)O,310,2.4417187600000005,0,6,-0.0175801932463392,-0.0091884763843245,-0.0006992725809277,-2.806317944327097e-05,7.774469035540946,11.700534666843952,15.99795542169078,-0.4001528241808171,0.2946685583052505,4.588442796159653,6.85901792367555,0,0,0,6,0,0,0,0.0,0.4615384615384615,1,1,0.0,1.4238028138905274,2.34375,1.5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,6.083643418932058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.3333333333333333,0,0,1,1,1,0,0,0,1,0,0,0,20.23,3.807354922057604,1.9538321886337693,2.4906965282222497,2.4906965282222497,0.0,42.0,1.616,30.0
-1.59,Naphthol,C1=CC=C2C(=C1)C=CC=C2O,298,6.105840999999998,0,11,-0.0177934996596027,-0.0085856518352586,-0.0010085750699765,-4.615830060011407e-05,11.774469035540946,11.65563673660908,15.997956689034613,-0.4024881920414126,0.3455820125625973,5.245405397581907,9.235443337959811,0,0,0,8,2,0,0,0.0,0.5263157894736842,1,1,0.0,2.457930151447098,3.1640625,1.4512471655328798,0,0,0,0,0,0,0,0,0,7,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.0,0.0,0.0,0.0,8.737028660947072,2.381101577952299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.6666666666666666,0,0,2,1,1,0,0,0,2,0,0,0,20.23,4.584962500721156,2.0462029710071303,2.552681209844644,2.552681209844644,0.0,140.0,2.882000000000001,56.0
-1.52,Naphthol,C1=CC=C2C(=C1)C=CC=C2O,298,6.105840999999998,0,11,-0.0177934996596027,-0.0085856518352586,-0.0010085750699765,-4.615830060011407e-05,11.774469035540946,11.65563673660908,15.997956689034613,-0.4024881920414126,0.3455820125625973,5.245405397581907,9.235443337959811,0,0,0,8,2,0,0,0.0,0.5263157894736842,1,1,0.0,2.457930151447098,3.1640625,1.4512471655328798,0,0,0,0,0,0,0,0,0,7,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.0,0.0,0.0,0.0,8.737028660947072,2.381101577952299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.6666666666666666,0,0,2,1,1,0,0,0,2,0,0,0,20.23,4.584962500721156,2.0462029710071303,2.552681209844644,2.552681209844644,0.0,140.0,2.882000000000001,56.0
-1.55,Beta-naphthol; 2-naphthol,C1=CC=C2C=C(C=CC2=C1)O,298,6.105840999999998,0,11,-0.017582178864181,-0.0091959657331192,-0.0006782292011793,-3.88747994249458e-05,11.774469035540946,11.655739058609464,15.997956598658329,-0.4022016621585409,0.3322477008691808,4.917021499207798,9.138422393921608,0,0,0,8,2,0,0,0.0,0.5263157894736842,1,1,0.0,2.457930151447098,3.1640625,1.6,0,0,0,0,0,0,0,0,0,7,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.0,0.0,0.0,0.0,8.780973944665202,1.6509636244473134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.0,0,0,2,1,1,0,0,0,2,0,0,0,20.23,4.584962500721156,2.0463385838161035,2.537202916604211,2.537202916604211,0.0,144.0,2.882,56.0
-1.2,Beta-naphthol; 2-naphthol,C1=CC=C2C=C(C=CC2=C1)O,298,6.105840999999998,0,11,-0.017582178864181,-0.0091959657331192,-0.0006782292011793,-3.88747994249458e-05,11.774469035540946,11.655739058609464,15.997956598658329,-0.4022016621585409,0.3322477008691808,4.917021499207798,9.138422393921608,0,0,0,8,2,0,0,0.0,0.5263157894736842,1,1,0.0,2.457930151447098,3.1640625,1.6,0,0,0,0,0,0,0,0,0,7,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.0,0.0,0.0,0.0,8.780973944665202,1.6509636244473134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.0,0,0,2,1,1,0,0,0,2,0,0,0,20.23,4.584962500721156,2.0463385838161035,2.537202916604211,2.537202916604211,0.0,144.0,2.882,56.0
-1.78,Naphthalene,C1=CC=C2C=CC=CC2=C1,305,7.49883456,0,11,0.0,0.0,0.0,0.0,10.0,11.655886429977937,12.351434035260947,-0.3858434057304586,0.3123551825947824,6.721551490957614,9.046683297042176,0,0,0,8,2,0,0,0.0,0.5555555555555556,0,0,0.0,2.880697669546686,2.938775510204082,1.382716049382716,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,11.678631656953222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.6666666666666666,0,0,2,1,1,0,0,0,2,0,0,0,0.0,4.459431618637298,2.06584244778014,0.0,0.0,0.0,109.0,3.2880000000000003,50.0
-1.55,Naphthalene,C1=CC=C2C=CC=CC2=C1,305,7.49883456,0,11,0.0,0.0,0.0,0.0,10.0,11.655886429977937,12.351434035260947,-0.3858434057304586,0.3123551825947824,6.721551490957614,9.046683297042176,0,0,0,8,2,0,0,0.0,0.5555555555555556,0,0,0.0,2.880697669546686,2.938775510204082,1.382716049382716,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,11.678631656953222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.6666666666666666,0,0,2,1,1,0,0,0,2,0,0,0,0.0,4.459431618637298,2.06584244778014,0.0,0.0,0.0,109.0,3.2880000000000003,50.0
-0.95,Benzene,C1=CC=CC=C1,304,3.3488999999999987,0,6,0.0,0.0,0.0,0.0,6.0,11.700999999999992,12.302999999999994,-0.3607581520692432,0.2412418479307569,5.944375000000001,6.546375000000001,0,0,0,6,0,0,0,0.0,0.5,0,0,0.0,1.8465703319901143,2.2222222222222223,1.3333333333333333,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,9.125465128398089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0.0,3.584962500721156,1.96875,0.0,0.0,0.0,27.0,2.022,24.0
-0.8,Benzene,C1=CC=CC=C1,304,3.3488999999999987,0,6,0.0,0.0,0.0,0.0,6.0,11.700999999999992,12.302999999999994,-0.3607581520692432,0.2412418479307569,5.944375000000001,6.546375000000001,0,0,0,6,0,0,0,0.0,0.5,0,0,0.0,1.8465703319901143,2.2222222222222223,1.3333333333333333,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,9.125465128398089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0.0,3.584962500721156,1.96875,0.0,0.0,0.0,27.0,2.022,24.0
-2.67,Naltrexone,C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O,310,2.554882559999992,0,6,-0.1492753473912757,-0.1940064873967001,0.1963812128346748,-0.1485284641858983,28.457856443440264,11.683296616295044,16.00664703650823,-0.4155701308540427,0.3810583664829892,5.215509751312552,13.265850476410176,1,0,0,5,2,2,8,0.1609876377148447,0.4583333333333333,4,2,0.65,1.8042316684234727,5.0784,1.8612401858676493,0,0,0,0,0,0,7,0,0,2,3,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,11.59246146921702,9.396102066235269,7.128699309114949,1.0,0.5313292845913056,0.9085602964160698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1100000000000003,1.0,2,0,1,2,1,1,0,1,4,0,0,0,70.00000000000001,5.906890595608519,2.113101614269933,14.555728759443724,11.030941540686747,3.5247872187569365,1189.0,0.4289999999999996,160.0
-2.54,Cyclophosphamide monohydrate,C1CNP(=O)(OC1)N(CCCl)CCCl.O,305,0.0208513599999997,0,0,-0.3997104062802568,0.3467502741062555,-0.089303698156285,-0.2912821709307401,37.34521228961747,11.85731231788422,34.97039056656791,-0.3777576793546628,0.440225832442523,4.255170927223329,8.766078292824748,0,0,0,0,0,6,1,0.1443375672974064,0.2068965517241379,4,1,1.0,1.3313255786000024,5.777777777777778,3.272727272727273,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0.0,0.0,0.0,0.0,6.7755831051411,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,1.46,0.75,5,0,0,1,0,0,0,0,1,0,0,0,51.38,4.807354922057604,1.9509647187533925,20.3687189821104,5.555698998406452,6.349831614136762,301.0,0.8349999999999999,64.0
-2.91,Cyclophosphamide monohydrate,C1CNP(=O)(OC1)N(CCCl)CCCl.O,305,0.0208513599999997,0,0,-0.3997104062802568,0.3467502741062555,-0.089303698156285,-0.2912821709307401,37.34521228961747,11.85731231788422,34.97039056656791,-0.3777576793546628,0.440225832442523,4.255170927223329,8.766078292824748,0,0,0,0,0,6,1,0.1443375672974064,0.2068965517241379,4,1,1.0,1.3313255786000024,5.777777777777778,3.272727272727273,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0.0,0.0,0.0,0.0,6.7755831051411,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,1.46,0.75,5,0,0,1,0,0,0,0,1,0,0,0,51.38,4.807354922057604,1.9509647187533925,20.3687189821104,5.555698998406452,6.349831614136762,301.0,0.8349999999999999,64.0
-1.01,Geraniol,CC(=CCCC(=CCO)C)C,305,8.608942810000002,0,0,-0.048186221322493,-0.0136644266303027,0.0233661858686133,-0.0025550420074401,11.774469035540946,11.727930905625067,15.99794704405622,-0.4192686823924813,0.2242173642034275,4.196648083447886,8.554128237375176,0,0,0,2,2,4,2,0.0,0.0,1,1,0.6,2.820109513893758,6.694214876033058,7.901234567901234,0,0,0,0,3,0,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,8,0.7211247851537042,4.282910726134384,2.683281572999748,0.0,4.508797713853318,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.0,4,0,0,0,0,0,0,0,0,0,0,0,20.23,4.321928094887363,1.8623742455245391,2.4044093210821025,2.4044093210821025,0.0,194.0,2.524,42.0
-0.99,Geraniol,CC(=CCCC(=CCO)C)C,305,8.608942810000002,0,0,-0.048186221322493,-0.0136644266303027,0.0233661858686133,-0.0025550420074401,11.774469035540946,11.727930905625067,15.99794704405622,-0.4192686823924813,0.2242173642034275,4.196648083447886,8.554128237375176,0,0,0,2,2,4,2,0.0,0.0,1,1,0.6,2.820109513893758,6.694214876033058,7.901234567901234,0,0,0,0,3,0,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,8,0.7211247851537042,4.282910726134384,2.683281572999748,0.0,4.508797713853318,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.0,4,0,0,0,0,0,0,0,0,0,0,0,20.23,4.321928094887363,1.8623742455245391,2.4044093210821025,2.4044093210821025,0.0,194.0,2.524,42.0
-1.12,Benzylideneacetone,CC(=O)C=CC1=CC=CC=C1,305,3.564921609999998,0,6,-0.0304692840861755,-0.0305662372319985,-0.00064869904722,-2.216194058102271e-05,11.774469035540946,11.688887727817502,16.00594673839757,-0.3888733147432249,0.316209817101009,4.261736773199155,8.857871249734634,0,0,0,8,1,1,0,0.0,0.2857142857142857,1,0,0.1,2.1609777604924725,4.792899408284024,3.78698224852071,0,0,0,0,1,0,0,0,2,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,0.0,1.552997083161171,0.9999999999999998,0.0,9.563073857754226,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.75,2,0,1,1,1,0,0,0,1,0,0,0,17.07,4.459431618637298,1.9580342953034109,2.38846170380142,2.38846170380142,0.0,174.0,2.171,48.0
-1.41,Benzylideneacetone,CC(=O)C=CC1=CC=CC=C1,305,3.564921609999998,0,6,-0.0304692840861755,-0.0305662372319985,-0.00064869904722,-2.216194058102271e-05,11.774469035540946,11.688887727817502,16.00594673839757,-0.3888733147432249,0.316209817101009,4.261736773199155,8.857871249734634,0,0,0,8,1,1,0,0.0,0.2857142857142857,1,0,0.1,2.1609777604924725,4.792899408284024,3.78698224852071,0,0,0,0,1,0,0,0,2,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,0.0,1.552997083161171,0.9999999999999998,0.0,9.563073857754226,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.75,2,0,1,1,1,0,0,0,1,0,0,0,17.07,4.459431618637298,1.9580342953034109,2.38846170380142,2.38846170380142,0.0,174.0,2.171,48.0
-3.22,Hydroxypregnenolone,CC(=O)C1(CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)O,299,7.559200359999983,0,0,-0.056258150570231,-0.1263206511118833,0.0408653125292123,0.0117298032138385,26.32340710662284,11.715157045693632,16.00631967853882,-0.420868278203608,0.3485332761304202,5.095974452082913,12.568837295164592,0,0,0,2,1,3,9,0.3219752754296894,0.3035714285714285,3,2,0.8571428571428571,3.5327443675220738,5.497283950617284,2.1980968858131487,0,0,0,0,3,0,8,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0.520020955762976,6.223670913984212,4.609436381925604,3.1524323982955447,10.5026299094428,4.643316712339544,6.706373757284563,1.1052094495921163,0.4341268110716201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.8333333333333334,1,0,0,1,0,0,0,1,3,0,0,0,57.53,5.754887502163469,2.0476722241320195,7.479134687826743,7.479134687826743,0.0,1163.0,3.042,144.0
