logkpl,Compound,SMILES,Texpi,ALogP,ALogp2,AMR,apol,nAcid,naAromAtom,nAromBond,nAtom,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,bpol,nBase,nB,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,ECCEN,FMF,Fsp3,fragC,nHBAcc,nHBDon,HybRatio,JPLogP,Kier1,Kier2,Kier3,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,nAtomLC,nAtomP,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLogP,PetitjeanNumber,topoShape,nRotB,LipinskiFailures,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VABC,VAdjMat,MW,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb
-1.98,octylparaben,CCCCCCCCOC(=O)C1=CC=C(C=C1)O,310,4.571500000000001,20.89861225000001,71.55680000000001,43.47544599999998,0,6,6,40,0.3269688757241999,-0.2023526941790155,0.0776419413249504,-0.0071447909608467,-0.007989732912759,20.32340710662284,19.328367908530257,23.434928921203763,22.65673581706051,18.324643839927948,867.0975386011576,911.6539436065498,1043.7843252067228,961.0123019311172,756.7445992200672,11.694352242525914,16.010061382912887,-0.3990748137016809,0.4153913979239469,4.667857577405586,8.631914130824237,26.924553999999997,0,18,0,0,1,5,1,2,6,0,0,0.0,0.0,0.0,0.0833333333333333,0.1314458557658021,0.0,0.0,0.0,0.0277777777777777,0.0263114887638877,0.6910440616569955,0.0,0.1178511301977579,0.0,0.1995355992499929,0.0,0.0138888888888888,0.0,1.4284683477238034,1.6744138358985152,2.009782883843266,0.3279080281732101,0.3290241315826105,0.330527768033208,13.217332181807452,8.736382105218448,6.907231271634804,5.128270707995069,3.514020556487061,2.607610968707851,1.6905927950229638,0.8789957359001445,11.022858721492025,6.699004209041121,4.450560168402947,2.8340543509428144,1.7281048753748305,1.0856832959177645,0.5689319645890714,0.3006188705582382,382,0.15,0.5333333333333333,1294.03,3,1,0.5333333333333333,4.43375966150827,16.055555555555557,9.868480725623582,7.258979206049149,0,0,0,0,0,0,1,0,7,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,8,0.0,2.0856872888384808,0.2847033872200804,0.0,13.840082113021744,8.628056440681485,0.0,1.3103706971044482,0.0,0.0,0.1666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.5,1.0,9,1,1,1,1,1,0,0,0,1,0,0,0,46.53,260.56461468648365,5.169925001442312,250.3339498186953,35.383586569411825,1.965754809411768,8.057039230762806,8.057039230762806,0.0,804.0,20.0,5.177999999999999,78.0
-1.42,Heptanol,CCCCCCCO,303,2.339299999999999,5.472324489999995,35.9375,23.79068799999998,0,0,0,24,0.083400371632737,-0.0336307446060157,-0.0074455330605622,-0.0006031747162457456,-2.043281952465537e-05,8.774469035540946,7.332091977132565,6.332091977132565,5.332091977132565,4.332091977132565,301.1173519786379,277.5724495861819,238.5479963559572,191.8873512421877,142.9631547109376,11.81443473337327,15.99794612837257,-0.4231427735580022,0.1586066545532131,3.925923996111637,7.16663253439252,17.491311999999997,0,7,0,0,0,0,0,2,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.242640687119286,3.914213562373095,2.414213562373095,1.4571067811865477,0.8535533905932737,0.4785533905932737,0.25,0.125,5.689854282619244,3.523334547203385,2.137820360123074,1.2616672736016927,0.7153567894682632,0.3808336368008463,0.1809016994374947,0.0559016994374947,74,0.0,1.0,473.01,1,1,1.0,2.468457647468948,8.0,7.0,7.2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0.0,2.0041451295984074,0.0,0.0,7.473424936522629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.4285714285714285,0.75,5,0,0,0,0,0,0,0,0,0,0,0,0,20.23,138.4185777824279,3.807354922057604,116.2016082662981,14.831107950922032,1.853888493865254,2.407741475461015,2.407741475461015,0.0,84.0,5.0,2.558,26.0
-1.49,Heptanol,CCCCCCCO,303,2.339299999999999,5.472324489999995,35.9375,23.79068799999998,0,0,0,24,0.083400371632737,-0.0336307446060157,-0.0074455330605622,-0.0006031747162457456,-2.043281952465537e-05,8.774469035540946,7.332091977132565,6.332091977132565,5.332091977132565,4.332091977132565,301.1173519786379,277.5724495861819,238.5479963559572,191.8873512421877,142.9631547109376,11.81443473337327,15.99794612837257,-0.4231427735580022,0.1586066545532131,3.925923996111637,7.16663253439252,17.491311999999997,0,7,0,0,0,0,0,2,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.242640687119286,3.914213562373095,2.414213562373095,1.4571067811865477,0.8535533905932737,0.4785533905932737,0.25,0.125,5.689854282619244,3.523334547203385,2.137820360123074,1.2616672736016927,0.7153567894682632,0.3808336368008463,0.1809016994374947,0.0559016994374947,74,0.0,1.0,473.01,1,1,1.0,2.468457647468948,8.0,7.0,7.2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0.0,2.0041451295984074,0.0,0.0,7.473424936522629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.4285714285714285,0.75,5,0,0,0,0,0,0,0,0,0,0,0,0,20.23,138.4185777824279,3.807354922057604,116.2016082662981,14.831107950922032,1.853888493865254,2.407741475461015,2.407741475461015,0.0,84.0,5.0,2.558,26.0
-1.49,n-heptanol,CCCCCCCO,303,2.339299999999999,5.472324489999995,35.9375,23.79068799999998,0,0,0,24,0.083400371632737,-0.0336307446060157,-0.0074455330605622,-0.0006031747162457456,-2.043281952465537e-05,8.774469035540946,7.332091977132565,6.332091977132565,5.332091977132565,4.332091977132565,301.1173519786379,277.5724495861819,238.5479963559572,191.8873512421877,142.9631547109376,11.81443473337327,15.99794612837257,-0.4231427735580022,0.1586066545532131,3.925923996111637,7.16663253439252,17.491311999999997,0,7,0,0,0,0,0,2,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.242640687119286,3.914213562373095,2.414213562373095,1.4571067811865477,0.8535533905932737,0.4785533905932737,0.25,0.125,5.689854282619244,3.523334547203385,2.137820360123074,1.2616672736016927,0.7153567894682632,0.3808336368008463,0.1809016994374947,0.0559016994374947,74,0.0,1.0,473.01,1,1,1.0,2.468457647468948,8.0,7.0,7.2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0.0,2.0041451295984074,0.0,0.0,7.473424936522629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.4285714285714285,0.75,5,0,0,0,0,0,0,0,0,0,0,0,0,20.23,138.4185777824279,3.807354922057604,116.2016082662981,14.831107950922032,1.853888493865254,2.407741475461015,2.407741475461015,0.0,84.0,5.0,2.558,26.0
-1.89,Hexanol,CCCCCCO,298,1.8831,3.546065609999999,31.3365,20.69710199999999,0,0,0,21,0.083400371632737,-0.0336307446060157,-0.0074455330605607,-0.0006031747162028587,-2.0432818999658863e-05,7.774469035540946,6.332091977132565,5.332091977132565,4.332091977132565,3.332091977132565,244.45273107080092,221.34087278222677,183.447987623047,138.91992215234387,93.69848768066412,11.818291989784106,15.997945849623916,-0.4231415346963305,0.1575968556398851,3.906185212047909,6.911877930848398,15.304897999999996,0,6,0,0,0,0,0,2,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.535533905932738,3.414213562373095,2.060660171779821,1.2071067811865477,0.6767766952966369,0.3535533905932737,0.1767766952966368,0.0,4.982747501432696,3.023334547203385,1.7842669695298,1.0116672736016927,0.5385800941716263,0.2558336368008463,0.0790569415042094,0.0,54,0.0,1.0,358.01,1,1,1.0,2.0192119281971186,7.0,6.0,6.0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0.0,1.919259748186888,0.0,0.0,5.6762400186093895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.5,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,20.23,121.12259315656118,3.584962500721156,102.1749908618585,12.833788777097872,1.8333983967282677,2.401269388548936,2.401269388548936,0.0,56.0,4.0,1.989,22.0
-1.89,n-hexanol,CCCCCCO,298,1.8831,3.546065609999999,31.3365,20.69710199999999,0,0,0,21,0.083400371632737,-0.0336307446060157,-0.0074455330605607,-0.0006031747162028587,-2.0432818999658863e-05,7.774469035540946,6.332091977132565,5.332091977132565,4.332091977132565,3.332091977132565,244.45273107080092,221.34087278222677,183.447987623047,138.91992215234387,93.69848768066412,11.818291989784106,15.997945849623916,-0.4231415346963305,0.1575968556398851,3.906185212047909,6.911877930848398,15.304897999999996,0,6,0,0,0,0,0,2,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.535533905932738,3.414213562373095,2.060660171779821,1.2071067811865477,0.6767766952966369,0.3535533905932737,0.1767766952966368,0.0,4.982747501432696,3.023334547203385,1.7842669695298,1.0116672736016927,0.5385800941716263,0.2558336368008463,0.0790569415042094,0.0,54,0.0,1.0,358.01,1,1,1.0,2.0192119281971186,7.0,6.0,6.0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0.0,1.919259748186888,0.0,0.0,5.6762400186093895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.5,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,20.23,121.12259315656118,3.584962500721156,102.1749908618585,12.833788777097872,1.8333983967282677,2.401269388548936,2.401269388548936,0.0,56.0,4.0,1.989,22.0
-1.49,Hexanol,CCCCCCO,298,1.8831,3.546065609999999,31.3365,20.69710199999999,0,0,0,21,0.083400371632737,-0.0336307446060157,-0.0074455330605607,-0.0006031747162028587,-2.0432818999658863e-05,7.774469035540946,6.332091977132565,5.332091977132565,4.332091977132565,3.332091977132565,244.45273107080092,221.34087278222677,183.447987623047,138.91992215234387,93.69848768066412,11.818291989784106,15.997945849623916,-0.4231415346963305,0.1575968556398851,3.906185212047909,6.911877930848398,15.304897999999996,0,6,0,0,0,0,0,2,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.535533905932738,3.414213562373095,2.060660171779821,1.2071067811865477,0.6767766952966369,0.3535533905932737,0.1767766952966368,0.0,4.982747501432696,3.023334547203385,1.7842669695298,1.0116672736016927,0.5385800941716263,0.2558336368008463,0.0790569415042094,0.0,54,0.0,1.0,358.01,1,1,1.0,2.0192119281971186,7.0,6.0,6.0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0.0,1.919259748186888,0.0,0.0,5.6762400186093895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.5,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,20.23,121.12259315656118,3.584962500721156,102.1749908618585,12.833788777097872,1.8333983967282677,2.401269388548936,2.401269388548936,0.0,56.0,4.0,1.989,22.0
-2.22,Pentanol,CCCCCO,298,1.4268999999999998,2.03604361,26.735500000000005,17.603516,0,0,0,18,0.083400371632762,-0.0336307446052229,-0.0074455330379734,-0.0006031744438152704,-2.0431635702449223e-05,6.774469035540946,5.332091977132565,4.332091977132565,3.332091977132565,2.332091977132565,189.19947028320323,166.87054461328137,130.9539707265626,90.0571579570313,50.943306011718775,11.82417947687778,15.997945571023708,-0.4231415958253282,0.1560920848846216,3.8667006051509936,6.56556790709053,13.118483999999995,0,5,0,0,0,0,0,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82842712474619,2.914213562373095,1.7071067811865477,0.9571067811865476,0.5,0.25,0.0,0.0,4.275640720246148,2.523334547203385,1.4307135789365264,0.7616672736016927,0.3618033988749894,0.1118033988749894,0.0,0.0,38,0.0,1.0,259.01,1,1,1.0,1.5699662089252897,6.0,5.0,5.333333333333333,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0.0,1.8072040072196895,0.0,0.0,3.965406456500188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.4,0.6666666666666666,3,0,0,0,0,0,0,0,0,0,0,0,0,20.23,103.82660853069451,3.321928094887362,88.14837345741891,10.839150429449552,1.8065250715749253,2.388325214724776,2.388325214724776,0.0,35.0,3.0,1.42,18.0
-2.22,n-pentanol,CCCCCO,298,1.4268999999999998,2.03604361,26.735500000000005,17.603516,0,0,0,18,0.083400371632762,-0.0336307446052229,-0.0074455330379734,-0.0006031744438152704,-2.0431635702449223e-05,6.774469035540946,5.332091977132565,4.332091977132565,3.332091977132565,2.332091977132565,189.19947028320323,166.87054461328137,130.9539707265626,90.0571579570313,50.943306011718775,11.82417947687778,15.997945571023708,-0.4231415958253282,0.1560920848846216,3.8667006051509936,6.56556790709053,13.118483999999995,0,5,0,0,0,0,0,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82842712474619,2.914213562373095,1.7071067811865477,0.9571067811865476,0.5,0.25,0.0,0.0,4.275640720246148,2.523334547203385,1.4307135789365264,0.7616672736016927,0.3618033988749894,0.1118033988749894,0.0,0.0,38,0.0,1.0,259.01,1,1,1.0,1.5699662089252897,6.0,5.0,5.333333333333333,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0.0,1.8072040072196895,0.0,0.0,3.965406456500188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.4,0.6666666666666666,3,0,0,0,0,0,0,0,0,0,0,0,0,20.23,103.82660853069451,3.321928094887362,88.14837345741891,10.839150429449552,1.8065250715749253,2.388325214724776,2.388325214724776,0.0,35.0,3.0,1.42,18.0
-2.3,1-(diphenylmethyl)-4-butylpiperazine,CCCCN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3,310,4.801799999999999,23.057283239999997,98.8068,57.83020399999996,0,12,12,51,0.1918089223571686,-0.1265486387455728,-0.0519429171647295,0.1234655039500457,-0.0468688378210226,23.71996060255296,25.997091599082676,33.16327353226312,34.190889967178705,34.16327353226312,1674.9596001728985,1927.4638486282688,2579.327036516483,2708.551212736393,2561.056205259259,11.687794882636751,14.019847177290591,-0.38984803234135,0.2878709252768482,5.21821611907872,12.133449462039792,34.56979599999999,2,25,0,0,0,10,2,6,3,0,0,0.0,0.0,0.0,0.2874574785652649,0.2248892177291057,0.0,0.0,0.0,0.1141500299099584,0.1012598895558457,0.8152352563430426,0.0,0.1666666666666666,0.0,0.5442131400486651,0.0,0.0753080095095886,0.0,2.1888742730594246,3.927324215807269,5.74588181828938,1.291955682420665,1.977342592003024,2.489419413746561,15.907566626119443,11.381341395361316,9.296564584637832,7.789990354724898,6.547441081049671,5.555922782890399,3.346420054574185,2.6022757023768324,14.195027620391638,8.945161975253443,6.455066604103681,4.8305463122433165,3.511614920133375,2.647979067174904,1.4830786124400552,0.9913844049898604,463,0.3725490196078431,0.4285714285714285,2303.02,2,0,0.4285714285714285,4.357370382357117,17.8112,9.474609375,4.988662131519274,0,0,0,0,0,0,1,0,7,0,0,10,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0.0,2.5328306740622994,0.3466806371753174,0.0,30.680498101919397,16.173059337869358,0.0,2.381101577952299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.55,0.5,1.0,6,0,3,2,3,2,0,0,0,3,0,0,0,6.48,319.0775279531352,5.643856189774724,308.4612013537417,47.26191909000739,2.054866047391626,6.962937538962772,0.0,6.962937538962772,1230.0,33.0,4.341,114.0
-2.52,Butanol,CCCCO,303,0.9707,0.9422584900000004,22.134500000000003,14.509930000000002,0,0,0,15,0.083400371933474,-0.03363074062737,-0.0074454865045421,-0.0006029779554960355,-2.0980879328809103e-05,5.774469035540946,4.332091977132565,3.332091977132565,2.332091977132565,1.332091977132565,136.43912050781256,115.50412264062506,82.95526904687505,48.03064348437502,18.49106335546876,11.833719893758053,15.99794529263557,-0.4231420059319439,0.1534735624258829,3.7877013532897537,6.060689764695838,10.932069999999998,0,4,0,0,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.121320343559642,2.414213562373095,1.3535533905932735,0.7071067811865475,0.3535533905932737,0.0,0.0,0.0,3.5685339390596003,2.023334547203385,1.077160188343253,0.5116672736016927,0.1581138830084189,0.0,0.0,0.0,24,0.0,1.0,176.01,1,1,1.0,1.1207204896534595,5.0,4.0,4.0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0.0,1.6509636244473134,0.0,0.0,2.381101577952299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7899999999999998,0.5,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,20.23,86.53062390482788,3.0,74.12175605297932,8.849873734152917,1.769974746830583,2.362436867076458,2.362436867076458,0.0,20.0,2.0,0.851,14.0
-2.6,Butanol,CCCCO,303,0.9707,0.9422584900000004,22.134500000000003,14.509930000000002,0,0,0,15,0.083400371933474,-0.03363074062737,-0.0074454865045421,-0.0006029779554960355,-2.0980879328809103e-05,5.774469035540946,4.332091977132565,3.332091977132565,2.332091977132565,1.332091977132565,136.43912050781256,115.50412264062506,82.95526904687505,48.03064348437502,18.49106335546876,11.833719893758053,15.99794529263557,-0.4231420059319439,0.1534735624258829,3.7877013532897537,6.060689764695838,10.932069999999998,0,4,0,0,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.121320343559642,2.414213562373095,1.3535533905932735,0.7071067811865475,0.3535533905932737,0.0,0.0,0.0,3.5685339390596003,2.023334547203385,1.077160188343253,0.5116672736016927,0.1581138830084189,0.0,0.0,0.0,24,0.0,1.0,176.01,1,1,1.0,1.1207204896534595,5.0,4.0,4.0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0.0,1.6509636244473134,0.0,0.0,2.381101577952299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7899999999999998,0.5,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,20.23,86.53062390482788,3.0,74.12175605297932,8.849873734152917,1.769974746830583,2.362436867076458,2.362436867076458,0.0,20.0,2.0,0.851,14.0
-2.66,Butanol,CCCCO,303,0.9707,0.9422584900000004,22.134500000000003,14.509930000000002,0,0,0,15,0.083400371933474,-0.03363074062737,-0.0074454865045421,-0.0006029779554960355,-2.0980879328809103e-05,5.774469035540946,4.332091977132565,3.332091977132565,2.332091977132565,1.332091977132565,136.43912050781256,115.50412264062506,82.95526904687505,48.03064348437502,18.49106335546876,11.833719893758053,15.99794529263557,-0.4231420059319439,0.1534735624258829,3.7877013532897537,6.060689764695838,10.932069999999998,0,4,0,0,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.121320343559642,2.414213562373095,1.3535533905932735,0.7071067811865475,0.3535533905932737,0.0,0.0,0.0,3.5685339390596003,2.023334547203385,1.077160188343253,0.5116672736016927,0.1581138830084189,0.0,0.0,0.0,24,0.0,1.0,176.01,1,1,1.0,1.1207204896534595,5.0,4.0,4.0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0.0,1.6509636244473134,0.0,0.0,2.381101577952299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7899999999999998,0.5,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,20.23,86.53062390482788,3.0,74.12175605297932,8.849873734152917,1.769974746830583,2.362436867076458,2.362436867076458,0.0,20.0,2.0,0.851,14.0
