Source_Data_Row,Compound name,Smiles,Canonical_SMILES,logkp (cm/s),Predicted_logKp_LGBM,Prediction_Error_LGBM,Absolute_Error_LGBM,Within_Tolerance_LGBM,skin source type,skin source site,used layer,skin preparation,storage temperature (°C),storage duration (days),neat,donor/skin surface temperature (°C),donor pH,donor type,acceptor temperature (°C),acceptor pH,acceptor type,cell type,reference,DOI,DOI_URL,LogP,molecular weight,Condition_Signature
474,Sufentanil,COCC1(CCN(CC1)CCc1cccs1)N(c1ccccc1)C(=O)CC,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,-5.01800000,-5.39696371,-0.37896371,0.37896371,True,Cadaver,thigh,"epidermis, dermis",dermatomed,-20,unknown,0,37,9.04,Potassium phosphate buffer,37,7.4,unknown,unknown,"Roy, 1990",10.1023/A:1015912932416,https://doi.org/10.1023/A:1015912932416,4.21480000,386.20279920,"skin source type=Cadaver; skin source site=thigh; used layer=epidermis, dermis; skin preparation=dermatomed; storage temperature (°C)=-20; storage duration (days)=unknown; neat=0; donor/skin surface temperature (°C)=37; donor pH=9.04; donor type=Potassium phosphate buffer; acceptor temperature (°C)=37; acceptor pH=7.4; acceptor type=unknown; cell type=unknown"
475,Sufentanil,COCC1(CCN(CC1)CCc1cccs1)N(c1ccccc1)C(=O)CC,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,-5.02900000,-5.39696371,-0.36796371,0.36796371,True,Cadaver,thigh,"epidermis, dermis",dermatomed,-20,unknown,0,37,9.37,Potassium phosphate buffer,37,7.4,unknown,unknown,"Roy, 1990",10.1023/A:1015912932416,https://doi.org/10.1023/A:1015912932416,4.21480000,386.20279920,"skin source type=Cadaver; skin source site=thigh; used layer=epidermis, dermis; skin preparation=dermatomed; storage temperature (°C)=-20; storage duration (days)=unknown; neat=0; donor/skin surface temperature (°C)=37; donor pH=9.37; donor type=Potassium phosphate buffer; acceptor temperature (°C)=37; acceptor pH=7.4; acceptor type=unknown; cell type=unknown"
476,Caffeine,Cn1cnc2c1c(=O)n(C)c(=O)n2C,Cn1c(=O)c2c(ncn2C)n(C)c1=O,-7.14500000,-6.92365842,0.22134158,0.22134158,True,unknown,leg,epidermis,heat separation,unknown,unknown,0,32,unknown,unknown,37,7.4,PBS,Franz cell,"Dias, 1999",10.1016/S0378-5173(99)00067-8,https://doi.org/10.1016/S0378-5173(99)00067-8,-1.02930000,194.08037556,skin source type=unknown; skin source site=leg; used layer=epidermis; skin preparation=heat separation; storage temperature (°C)=unknown; storage duration (days)=unknown; neat=0; donor/skin surface temperature (°C)=32; donor pH=unknown; donor type=unknown; acceptor temperature (°C)=37; acceptor pH=7.4; acceptor type=PBS; cell type=Franz cell
477,Salicylic acid,OC(=O)c1ccccc1O,O=C(O)c1ccccc1O,-6.21600000,-5.82096715,0.39503285,0.39503285,True,Cadaver,abdomen,"epidermis, dermis",dermatomed 600um,-80,60,0,32,unknown,Propylene glycol/Water (9:1),unknown,unknown,PBS with ethanol,Franz cell,"Schmook, 2001",10.1016/S0378-5173(00)00665-7,https://doi.org/10.1016/S0378-5173(00)00665-7,1.09040000,138.03169405,"skin source type=Cadaver; skin source site=abdomen; used layer=epidermis, dermis; skin preparation=dermatomed 600um; storage temperature (°C)=-80; storage duration (days)=60; neat=0; donor/skin surface temperature (°C)=32; donor pH=unknown; donor type=Propylene glycol/Water (9:1); acceptor temperature (°C)=unknown; acceptor pH=unknown; acceptor type=PBS with ethanol; cell type=Franz cell"
478,Hydrocortisone,OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,-9.19500000,-7.35074328,1.84425672,1.84425672,False,Cadaver,abdomen,"epidermis, dermis",dermatomed 600um,-80,60,0,32,unknown,Propylene glycol,unknown,unknown,PBS with ethanol,Franz cell,"Schmook, 2001",10.1016/S0378-5173(00)00665-7,https://doi.org/10.1016/S0378-5173(00)00665-7,1.78160000,362.20932406,"skin source type=Cadaver; skin source site=abdomen; used layer=epidermis, dermis; skin preparation=dermatomed 600um; storage temperature (°C)=-80; storage duration (days)=60; neat=0; donor/skin surface temperature (°C)=32; donor pH=unknown; donor type=Propylene glycol; acceptor temperature (°C)=unknown; acceptor pH=unknown; acceptor type=PBS with ethanol; cell type=Franz cell"
482,Estradiol,Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,-6.55600000,-6.13682104,0.41917896,0.41917896,True,Abdominoplasty,abdomen,"epidermis, dermis",dermatomed 500um,4,14,0,32,unknown,"Ethanol/PBS (3:1, v/v)",32,unknown,unknown,unknown,"Pershing, 1993",10.1023/A:1018974131236,https://doi.org/10.1023/A:1018974131236,3.60920000,272.17763001,"skin source type=Abdominoplasty; skin source site=abdomen; used layer=epidermis, dermis; skin preparation=dermatomed 500um; storage temperature (°C)=4; storage duration (days)=14; neat=0; donor/skin surface temperature (°C)=32; donor pH=unknown; donor type=Ethanol/PBS (3:1, v/v); acceptor temperature (°C)=32; acceptor pH=unknown; acceptor type=unknown; cell type=unknown"
483,Estradiol,Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,-5.55600000,-6.13682104,-0.58082104,0.58082104,True,Abdominoplasty,abdomen,"epidermis, dermis",dermatomed 500um,4,14,0,32,unknown,"Ethanol/PBS (3:1, v/v), 5% Oleic acid in Ethanol",32,unknown,unknown,unknown,"Pershing, 1993",10.1023/A:1018974131236,https://doi.org/10.1023/A:1018974131236,3.60920000,272.17763001,"skin source type=Abdominoplasty; skin source site=abdomen; used layer=epidermis, dermis; skin preparation=dermatomed 500um; storage temperature (°C)=4; storage duration (days)=14; neat=0; donor/skin surface temperature (°C)=32; donor pH=unknown; donor type=Ethanol/PBS (3:1, v/v), 5% Oleic acid in Ethanol; acceptor temperature (°C)=32; acceptor pH=unknown; acceptor type=unknown; cell type=unknown"
484,Lindane,ClC1C(Cl)C(Cl)C(C(C1Cl)Cl)Cl,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-8.78400000,-6.13692316,2.64707684,2.64707684,False,Abdominoplasty or mammaplasty,"abdomen, breast","epidermis, dermis",dermatomed 230um,-70,unknown,0,32,unknown,Acetate solution,unknown,unknown,Ethanol 50%,Static diffusion cell,"Dick, 1997",10.1177/096032719701601104,https://doi.org/10.1177/096032719701601104,3.64440000,287.86006627,"skin source type=Abdominoplasty or mammaplasty; skin source site=abdomen, breast; used layer=epidermis, dermis; skin preparation=dermatomed 230um; storage temperature (°C)=-70; storage duration (days)=unknown; neat=0; donor/skin surface temperature (°C)=32; donor pH=unknown; donor type=Acetate solution; acceptor temperature (°C)=unknown; acceptor pH=unknown; acceptor type=Ethanol 50%; cell type=Static diffusion cell"
485,Lindane,ClC1C(Cl)C(Cl)C(C(C1Cl)Cl)Cl,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-6.69100000,-6.13692316,0.55407684,0.55407684,True,Abdominoplasty or mammaplasty,"abdomen, breast","epidermis, dermis",dermatomed 230um,-70,unknown,0,32,unknown,White spirit,unknown,unknown,Ethanol 50%,Static diffusion cell,"Dick, 1997",10.1177/096032719701601104,https://doi.org/10.1177/096032719701601104,3.64440000,287.86006627,"skin source type=Abdominoplasty or mammaplasty; skin source site=abdomen, breast; used layer=epidermis, dermis; skin preparation=dermatomed 230um; storage temperature (°C)=-70; storage duration (days)=unknown; neat=0; donor/skin surface temperature (°C)=32; donor pH=unknown; donor type=White spirit; acceptor temperature (°C)=unknown; acceptor pH=unknown; acceptor type=Ethanol 50%; cell type=Static diffusion cell"
486,Lindane,ClC1C(Cl)C(Cl)C(C(C1Cl)Cl)Cl,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-7.10900000,-6.13692316,0.97207684,0.97207684,False,Abdominoplasty or mammaplasty,"abdomen, breast","epidermis, dermis",dermatomed 230um,-70,unknown,0,32,unknown,"White spirit, pentachlorophenyl laurate, other ingredients",unknown,unknown,Ethanol 50%,Static diffusion cell,"Dick, 1997",10.1177/096032719701601104,https://doi.org/10.1177/096032719701601104,3.64440000,287.86006627,"skin source type=Abdominoplasty or mammaplasty; skin source site=abdomen, breast; used layer=epidermis, dermis; skin preparation=dermatomed 230um; storage temperature (°C)=-70; storage duration (days)=unknown; neat=0; donor/skin surface temperature (°C)=32; donor pH=unknown; donor type=White spirit, pentachlorophenyl laurate, other ingredients; acceptor temperature (°C)=unknown; acceptor pH=unknown; acceptor type=Ethanol 50%; cell type=Static diffusion cell"
487,Lindane,ClC1C(Cl)C(Cl)C(C(C1Cl)Cl)Cl,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-7.88700000,-6.13692316,1.75007684,1.75007684,False,Abdominoplasty or mammaplasty,"abdomen, breast","epidermis, dermis",dermatomed 230um,-70,unknown,0,32,unknown,"Spray dilution. Water, pentachlorophenyl laurate, surfactants",unknown,unknown,Ethanol 50%,Static diffusion cell,"Dick, 1997",10.1177/096032719701601104,https://doi.org/10.1177/096032719701601104,3.64440000,287.86006627,"skin source type=Abdominoplasty or mammaplasty; skin source site=abdomen, breast; used layer=epidermis, dermis; skin preparation=dermatomed 230um; storage temperature (°C)=-70; storage duration (days)=unknown; neat=0; donor/skin surface temperature (°C)=32; donor pH=unknown; donor type=Spray dilution. Water, pentachlorophenyl laurate, surfactants; acceptor temperature (°C)=unknown; acceptor pH=unknown; acceptor type=Ethanol 50%; cell type=Static diffusion cell"
488,2-Methoxyethanol,COCCO,COCCO,-6.09500000,-6.40675730,-0.31175730,0.31175730,True,Cadaver,abdomen,epidermis,heat separation,unknown,unknown,1,30,unknown,unknown,30,unknown,Water,Glass diffusion cell,"Dugard, 1984",10.1289/ehp.8457193,https://doi.org/10.1289/ehp.8457193,-0.37490000,76.05242950,skin source type=Cadaver; skin source site=abdomen; used layer=epidermis; skin preparation=heat separation; storage temperature (°C)=unknown; storage duration (days)=unknown; neat=1; donor/skin surface temperature (°C)=30; donor pH=unknown; donor type=unknown; acceptor temperature (°C)=30; acceptor pH=unknown; acceptor type=Water; cell type=Glass diffusion cell
489,2-Ethoxyethanol,OCCOCC,CCOCCO,-6.63100000,-6.64891502,-0.01791502,0.01791502,True,Cadaver,abdomen,epidermis,heat separation,unknown,unknown,1,30,unknown,unknown,30,unknown,Water,Glass diffusion cell,"Dugard, 1984",10.1289/ehp.8457193,https://doi.org/10.1289/ehp.8457193,0.01520000,90.06807956,skin source type=Cadaver; skin source site=abdomen; used layer=epidermis; skin preparation=heat separation; storage temperature (°C)=unknown; storage duration (days)=unknown; neat=1; donor/skin surface temperature (°C)=30; donor pH=unknown; donor type=unknown; acceptor temperature (°C)=30; acceptor pH=unknown; acceptor type=Water; cell type=Glass diffusion cell
490,2-Ethoxyethyl acetate,CCOCCOC(=O)C,CCOCCOC(C)=O,-6.64900000,-6.17813852,0.47086148,0.47086148,True,Cadaver,abdomen,epidermis,heat separation,unknown,unknown,1,30,unknown,unknown,30,unknown,Water,Glass diffusion cell,"Dugard, 1984",10.1289/ehp.8457193,https://doi.org/10.1289/ehp.8457193,0.58600000,132.07864424,skin source type=Cadaver; skin source site=abdomen; used layer=epidermis; skin preparation=heat separation; storage temperature (°C)=unknown; storage duration (days)=unknown; neat=1; donor/skin surface temperature (°C)=30; donor pH=unknown; donor type=unknown; acceptor temperature (°C)=30; acceptor pH=unknown; acceptor type=Water; cell type=Glass diffusion cell
491,2-Butoxyethanol,CCCCOCCO,CCCCOCCO,-7.22600000,-5.81347378,1.41252622,1.41252622,False,Cadaver,abdomen,epidermis,heat separation,unknown,unknown,1,30,unknown,unknown,30,unknown,Water,Glass diffusion cell,"Dugard, 1984",10.1289/ehp.8457193,https://doi.org/10.1289/ehp.8457193,0.79540000,118.09937969,skin source type=Cadaver; skin source site=abdomen; used layer=epidermis; skin preparation=heat separation; storage temperature (°C)=unknown; storage duration (days)=unknown; neat=1; donor/skin surface temperature (°C)=30; donor pH=unknown; donor type=unknown; acceptor temperature (°C)=30; acceptor pH=unknown; acceptor type=Water; cell type=Glass diffusion cell
492,1-Methoxy-2-Propanol,COCC(O)C,COCC(C)O,-6.45900000,-6.82087408,-0.36187408,0.36187408,True,Cadaver,abdomen,epidermis,heat separation,unknown,unknown,1,30,unknown,unknown,30,unknown,Water,Glass diffusion cell,"Dugard, 1984",10.1289/ehp.8457193,https://doi.org/10.1289/ehp.8457193,0.01360000,90.06807956,skin source type=Cadaver; skin source site=abdomen; used layer=epidermis; skin preparation=heat separation; storage temperature (°C)=unknown; storage duration (days)=unknown; neat=1; donor/skin surface temperature (°C)=30; donor pH=unknown; donor type=unknown; acceptor temperature (°C)=30; acceptor pH=unknown; acceptor type=Water; cell type=Glass diffusion cell
496,Water,O,O,-6.75100000,-6.12372863,0.62727137,0.62727137,False,Cadaver,abdomen,unknown,unknown,7,4,0,30,unknown,unknown,30,unknown,unknown,unknown,"Scott, 1990",10.1111/1523-1747.ep12475447,https://doi.org/10.1111/1523-1747.ep12475447,-0.82470000,18.01056468,skin source type=Cadaver; skin source site=abdomen; used layer=unknown; skin preparation=unknown; storage temperature (°C)=7; storage duration (days)=4; neat=0; donor/skin surface temperature (°C)=30; donor pH=unknown; donor type=unknown; acceptor temperature (°C)=30; acceptor pH=unknown; acceptor type=unknown; cell type=unknown
497,Ethanol,CCO,CCO,-7.05500000,-6.55738090,0.49761910,0.49761910,True,Cadaver,abdomen,unknown,unknown,7,4,0,30,unknown,unknown,30,unknown,unknown,unknown,"Scott, 1990",10.1111/1523-1747.ep12475447,https://doi.org/10.1111/1523-1747.ep12475447,-0.00140000,46.04186481,skin source type=Cadaver; skin source site=abdomen; used layer=unknown; skin preparation=unknown; storage temperature (°C)=7; storage duration (days)=4; neat=0; donor/skin surface temperature (°C)=30; donor pH=unknown; donor type=unknown; acceptor temperature (°C)=30; acceptor pH=unknown; acceptor type=unknown; cell type=unknown
498,Mannitol,OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,-7.77100000,-7.98779468,-0.21679468,0.21679468,True,Cadaver,abdomen,unknown,unknown,7,4,0,30,unknown,unknown,30,unknown,unknown,unknown,"Scott, 1990",10.1111/1523-1747.ep12475447,https://doi.org/10.1111/1523-1747.ep12475447,-3.58540000,182.07903817,skin source type=Cadaver; skin source site=abdomen; used layer=unknown; skin preparation=unknown; storage temperature (°C)=7; storage duration (days)=4; neat=0; donor/skin surface temperature (°C)=30; donor pH=unknown; donor type=unknown; acceptor temperature (°C)=30; acceptor pH=unknown; acceptor type=unknown; cell type=unknown
500,Hydroquinone,Oc1ccc(cc1)O,Oc1ccc(O)cc1,-8.58600000,-6.63391156,1.95208844,1.95208844,False,unknown,abdomen,stratum corneum,heat separation,-70,unknown,0,unknown,unknown,unknown,30,7.1,"Dulbecco PBS with penicillin, streptomycin and amphotericin",Franz cell,"Barber, 1995",10.1016/0378-4274(95)03393-Y,https://doi.org/10.1016/0378-4274(95)03393-Y,1.09780000,110.03677943,"skin source type=unknown; skin source site=abdomen; used layer=stratum corneum; skin preparation=heat separation; storage temperature (°C)=-70; storage duration (days)=unknown; neat=0; donor/skin surface temperature (°C)=unknown; donor pH=unknown; donor type=unknown; acceptor temperature (°C)=30; acceptor pH=7.1; acceptor type=Dulbecco PBS with penicillin, streptomycin and amphotericin; cell type=Franz cell"
501,Water,O,O,-9.58800000,-6.12423617,3.46376383,3.46376383,False,unknown,abdomen,stratum corneum,heat separation,-70,unknown,0,unknown,unknown,unknown,30,7.1,"Dulbecco PBS with penicillin, streptomycin and amphotericin",Franz cell,"Barber, 1995",10.1016/0378-4274(95)03393-Y,https://doi.org/10.1016/0378-4274(95)03393-Y,-0.82470000,18.01056468,"skin source type=unknown; skin source site=abdomen; used layer=stratum corneum; skin preparation=heat separation; storage temperature (°C)=-70; storage duration (days)=unknown; neat=0; donor/skin surface temperature (°C)=unknown; donor pH=unknown; donor type=unknown; acceptor temperature (°C)=30; acceptor pH=7.1; acceptor type=Dulbecco PBS with penicillin, streptomycin and amphotericin; cell type=Franz cell"
504,Methanol,CO,CO,-6.35200000,-6.68430346,-0.33230346,0.33230346,True,Cadaver,abdomen,stratum corneum,"heat separation, hydrated",unknown,unknown,0,30,unknown,unknown,unknown,unknown,unknown,Glass diffusion cell,"Southwell, 1984",10.1016/0378-5173(84)90145-5,https://doi.org/10.1016/0378-5173(84)90145-5,-0.39150000,32.02621475,"skin source type=Cadaver; skin source site=abdomen; used layer=stratum corneum; skin preparation=heat separation, hydrated; storage temperature (°C)=unknown; storage duration (days)=unknown; neat=0; donor/skin surface temperature (°C)=30; donor pH=unknown; donor type=unknown; acceptor temperature (°C)=unknown; acceptor pH=unknown; acceptor type=unknown; cell type=Glass diffusion cell"
505,1-Octanol,CCCCCCCCO,CCCCCCCCO,-4.77100000,-4.75425248,0.01674752,0.01674752,True,Cadaver,abdomen,stratum corneum,"heat separation, hydrated",unknown,unknown,0,30,unknown,unknown,unknown,unknown,unknown,Glass diffusion cell,"Southwell, 1984",10.1016/0378-5173(84)90145-5,https://doi.org/10.1016/0378-5173(84)90145-5,2.33920000,130.13576520,"skin source type=Cadaver; skin source site=abdomen; used layer=stratum corneum; skin preparation=heat separation, hydrated; storage temperature (°C)=unknown; storage duration (days)=unknown; neat=0; donor/skin surface temperature (°C)=30; donor pH=unknown; donor type=unknown; acceptor temperature (°C)=unknown; acceptor pH=unknown; acceptor type=unknown; cell type=Glass diffusion cell"
506,Caffeine,Cn1cnc2c1c(=O)n(C)c(=O)n2C,Cn1c(=O)c2c(ncn2C)n(C)c1=O,-6.35200000,-6.95744539,-0.60544539,0.60544539,False,Cadaver,abdomen,stratum corneum,"heat separation, hydrated",unknown,unknown,0,30,unknown,unknown,unknown,unknown,unknown,Glass diffusion cell,"Southwell, 1984",10.1016/0378-5173(84)90145-5,https://doi.org/10.1016/0378-5173(84)90145-5,-1.02930000,194.08037556,"skin source type=Cadaver; skin source site=abdomen; used layer=stratum corneum; skin preparation=heat separation, hydrated; storage temperature (°C)=unknown; storage duration (days)=unknown; neat=0; donor/skin surface temperature (°C)=30; donor pH=unknown; donor type=unknown; acceptor temperature (°C)=unknown; acceptor pH=unknown; acceptor type=unknown; cell type=Glass diffusion cell"
507,Methotrexate,OC(=O)CC[C@@H](C(=O)O)NC(=O)c1ccc(cc1)N(Cc1cnc2c(n1)c(N)nc(n2)N)C,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,-7.00700000,-6.95158058,0.05541942,0.05541942,True,Cadaver,abdomen,"epidermis, dermis",unknown,unknown,unknown,0,unknown,4.12,Propylene glycol/water (50%),37,unknown,NaCl solution,unknown,"Vaidyanathan, 1985",10.1016/0378-5173(85)90106-1,https://doi.org/10.1016/0378-5173(85)90106-1,0.26840000,454.17131580,"skin source type=Cadaver; skin source site=abdomen; used layer=epidermis, dermis; skin preparation=unknown; storage temperature (°C)=unknown; storage duration (days)=unknown; neat=0; donor/skin surface temperature (°C)=unknown; donor pH=4.12; donor type=Propylene glycol/water (50%); acceptor temperature (°C)=37; acceptor pH=unknown; acceptor type=NaCl solution; cell type=unknown"
508,Methotrexate,OC(=O)CC[C@@H](C(=O)O)NC(=O)c1ccc(cc1)N(Cc1cnc2c(n1)c(N)nc(n2)N)C,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,-7.50300000,-6.95158058,0.55141942,0.55141942,True,Cadaver,abdomen,"epidermis, dermis",unknown,unknown,unknown,0,unknown,1.98,Propylene glycol/water (50%),37,unknown,NaCl solution,unknown,"Vaidyanathan, 1985",10.1016/0378-5173(85)90106-1,https://doi.org/10.1016/0378-5173(85)90106-1,0.26840000,454.17131580,"skin source type=Cadaver; skin source site=abdomen; used layer=epidermis, dermis; skin preparation=unknown; storage temperature (°C)=unknown; storage duration (days)=unknown; neat=0; donor/skin surface temperature (°C)=unknown; donor pH=1.98; donor type=Propylene glycol/water (50%); acceptor temperature (°C)=37; acceptor pH=unknown; acceptor type=NaCl solution; cell type=unknown"
